"GET /api/v1/invoices/ HTTP/1.1" 200 2677
"GET /api/v1/invoices/ HTTP/1.1" 200 2677
Action execution error: You cannot call this from an async context - use a thread or sync_to_async.
"GET /api/v1/invoices/ HTTP/1.1" 200 2677
"GET /api/v1/invoices/ HTTP/1.1" 200 2677
"GET /api/v1/invoices/ HTTP/1.1" 200 2677
D:\project\BFMa\ProcureGenius\apps\ai_assistant\services.py changed, reloading.
Watching for file changes with StatReloader
"GET /api/v1/invoices/ HTTP/1.1" 200 2677
"GET /api/v1/invoices/ HTTP/1.1" 200 2677
"OPTIONS /api/v1/invoices/a3807cad-9464-48ea-9869-3adbb13397f4/ HTTP/1.1" 200 0
"OPTIONS /api/v1/invoices/a3807cad-9464-48ea-9869-3adbb13397f4/ HTTP/1.1" 200 0
"GET /api/v1/invoices/a3807cad-9464-48ea-9869-3adbb13397f4/ HTTP/1.1" 200 953
"GET /api/v1/invoices/a3807cad-9464-48ea-9869-3adbb13397f4/ HTTP/1.1" 200 953
D:\project\BFMa\ProcureGenius\apps\ai_assistant\services.py changed, reloading.
Watching for file changes with StatReloader
"GET /api/v1/invoices/ HTTP/1.1" 200 2677
"GET /api/v1/invoices/ HTTP/1.1" 200 2677
D:\project\BFMa\ProcureGenius\apps\ai_assistant\services.py changed, reloading.
Watching for file changes with StatReloader
"OPTIONS /api/v1/invoices/87c7d4d2-6a0a-4ee2-8a8c-1fcea4e71959/ HTTP/1.1" 200 0
"OPTIONS /api/v1/invoices/87c7d4d2-6a0a-4ee2-8a8c-1fcea4e71959/ HTTP/1.1" 200 0
"GET /api/v1/invoices/87c7d4d2-6a0a-4ee2-8a8c-1fcea4e71959/ HTTP/1.1" 200 1110
"GET /api/v1/invoices/87c7d4d2-6a0a-4ee2-8a8c-1fcea4e71959/ HTTP/1.1" 200 1110
D:\project\BFMa\ProcureGenius\apps\ai_assistant\services.py changed, reloading.
Watching for file changes with StatReloader
"GET /api/v1/clients/ HTTP/1.1" 200 842
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/invoices/a3807cad-9464-48ea-9869-3adbb13397f4/ HTTP/1.1" 200 953
"GET /api/v1/clients/ HTTP/1.1" 200 842
